date,btc_open,btc_high,btc_low,btc_close,btc_volume,eth_open,eth_high,eth_low,eth_close,eth_volume,btc_dominance,eth_dominance,alt_dominance,fear_greed,FearGreed_Label,inflation,btc_mcap,eth_mcap,fed_rate
2018-10-09,6653.080078125,6661.41015625,6606.93994140625,6642.64013671875,3580810000.0,229.7100067138672,230.16099548339844,226.4010009765625,227.98199462890625,1405130000.0,0.5111477304683185,0.1043678317295585,0.384484437802123,31.0,Fear,2.492032470218053,115167647222.33852,23515310563.890263,2.19
2018-10-10,6640.2900390625,6640.2900390625,6538.9599609375,6585.52978515625,3787650000.0,227.6150054931641,227.70700073242188,224.4949951171875,225.7689971923828,1384040000.0,0.5133707127543508,0.1044319720453988,0.3821973152002504,28.0,Fear,2.492032470218053,114837789505.01476,23360773268.500908,2.19
2018-10-11,6586.740234375,6586.740234375,6243.740234375,6256.240234375,5181640000.0,225.6100006103516,225.6100006103516,189.2830047607422,189.49899291992188,2167620000.0,0.5197817946426315,0.1055046131613466,0.3747135921960218,19.0,Extreme Fear,2.492032470218053,113987017102.36555,23136932206.46423,2.19
2018-10-12,6239.25,6328.5,6236.47021484375,6274.580078125,3783500000.0,188.70700073242188,199.4010009765625,188.70700073242188,196.7270050048828,1487900000.0,0.5395005957234666,0.0982488703790298,0.3622505338975035,13.0,Extreme Fear,2.492032470218053,108155761830.83028,19696329362.92281,2.19
2018-10-13,6278.080078125,6308.509765625,6259.81005859375,6285.990234375,3064030000.0,196.363998413086,201.2790069580078,196.363998413086,199.84100341796875,1167610000.0,0.5271229373365924,0.0978512986019724,0.3750257640614352,15.0,Extreme Fear,2.492032470218053,108845285496.56728,20205253420.305264,2.19
2018-10-14,6288.490234375,6363.2099609375,6280.14990234375,6290.93017578125,3085320000.0,199.6909942626953,201.8269958496093,195.2429962158203,195.71499633789065,1169260000.0,0.5286397712921022,0.0996569081301141,0.3717033205777837,18.0,Extreme Fear,2.492032470218053,109372673141.74013,20618468437.571827,2.19
2018-10-15,6292.64013671875,6965.06005859375,6258.68017578125,6596.5400390625,7370770000.0,195.2700042724609,222.1179962158203,194.15899658203125,209.70399475097656,2865830000.0,0.5344364954929917,0.0982542602329019,0.3673092442741064,20.0,Extreme Fear,2.492032470218053,109624316973.412,20154043106.326366,2.19
2018-10-16,6601.41015625,6673.58984375,6571.3701171875,6596.10986328125,4074800000.0,209.6280059814453,212.17300415039065,207.98399353027344,210.1199951171875,1532280000.0,0.531535677593209,0.1003621296633745,0.3681021927434165,24.0,Extreme Fear,2.492032470218053,115236573309.55289,21758441436.75235,2.19
2018-10-17,6590.52001953125,6601.2099609375,6517.4501953125,6544.43017578125,4088420000.0,210.2169952392578,211.125,205.9279937744141,207.0829925537109,1444130000.0,0.5271536694717465,0.0999540383006771,0.3728922922275764,23.0,Extreme Fear,2.492032470218053,114960968517.5375,21797843239.52381,2.19
2018-10-18,6542.330078125,6567.5400390625,6450.0400390625,6476.7099609375,3924080000.0,207.4040069580078,208.47000122070312,201.7429962158203,203.3520050048828,1365860000.0,0.5257406044157815,0.0990887046887179,0.3751706908955005,26.0,Fear,2.492032470218053,114953321633.4926,21665771379.758472,2.19
2018-10-19,6478.06982421875,6493.68017578125,6445.31005859375,6465.41015625,3578870000.0,203.2570037841797,204.6629943847656,201.843994140625,203.7270050048828,1264480000.0,0.5278575131879675,0.0980242581608923,0.3741182286511402,24.0,Extreme Fear,2.492032470218053,112970698851.37468,20978898040.00994,2.19
2018-10-20,6460.919921875,6497.72021484375,6449.0,6489.18994140625,3379130000.0,203.51499938964844,206.2220001220703,203.0850067138672,205.42999267578125,1238780000.0,0.5266123167379764,0.0981350668565082,0.3752526164055154,21.0,Extreme Fear,2.492032470218053,112394945004.92676,20944981899.996338,2.19
2018-10-21,6490.08984375,6556.3798828125,6476.0,6482.35009765625,3253610000.0,205.38999938964844,208.15499877929688,204.6210021972656,205.1419982910156,1190300000.0,0.5248268112771819,0.0984899594233156,0.3766832292995024,21.0,Extreme Fear,2.492032470218053,113214078424.96126,21245961049.679523,2.19
2018-10-22,6486.0498046875,6543.7998046875,6462.97998046875,6487.16015625,3672860000.0,205.1739959716797,206.9320068359375,203.3769989013672,204.04400634765625,1328980000.0,0.5253581239224022,0.0983542839883142,0.3762875920892835,27.0,Fear,2.492032470218053,113208108538.70483,21194118735.35679,2.19
2018-10-23,6472.35986328125,6506.009765625,6451.27001953125,6475.740234375,3716150000.0,204.01600646972656,205.1510009765625,201.91099548339844,204.33599853515625,1237490000.0,0.5259048640707451,0.0981208718889881,0.3759742640402668,24.0,Extreme Fear,2.492032470218053,112905904007.05743,21065455939.758324,2.19
2018-10-24,6478.89013671875,6521.990234375,6468.85986328125,6495.83984375,3424670000.0,204.1269989013672,205.5809936523437,203.35400390625,203.8520050048828,1102220000.0,0.5254773414556076,0.0981924226784655,0.3763302358659268,23.0,Extreme Fear,2.492032470218053,112227883463.22098,20971271070.99276,2.19
