date,btc_open,btc_high,btc_low,btc_close,btc_volume,eth_open,eth_high,eth_low,eth_close,eth_volume,btc_dominance,eth_dominance,alt_dominance,fear_greed,inflation,btc_mcap,eth_mcap,fed_rate,fng_Extreme_Fear,fng_Extreme_Greed,fng_Fear,fng_Greed,fng_Neutral,btc_close_ret,btc_volume_ret,eth_close_ret,eth_volume_ret,btc_mcap_ret,eth_mcap_ret,btc_dominance_diff,eth_dominance_diff,alt_dominance_diff,btc_dominance_chg14d,btc_dominance_chg30d,btc_dominance_chg60d,eth_dominance_chg14d,eth_dominance_chg30d,eth_dominance_chg60d,inflation_chg30,fed_rate_chg30,eth_vol_7d,eth_vol_14d,eth_vol_30d,eth_rsi14,btc_rsi14,eth_stoch_k,eth_stoch_d,btc_stoch_k,btc_stoch_d,eth_mfi14,btc_mfi14,eth_bb_pctb,eth_bb_width,eth_rsi_sobrecompra_10d,eth_rsi_sobreventa_10d,eth_rsi_sobrecompra_15d,eth_rsi_sobreventa_15d,fear_greed_scaled,fear_greed_ratio_15d,fear_greed_ratio_30d,eth_cum_ret_7d,eth_cum_ret_15d,eth_cum_ret_30d,eth_btc_ratio,eth_drawdown,btc_drawdown,eth_dist_sma50,eth_dist_sma200,n_miedo_ext_15d,n_miedo_15d,n_neutral_15d,n_codicia_15d,n_codicia_ext_15d,presion_ext_neta_15d,fg_presion_15d,n_miedo_ext_30d,n_miedo_30d,n_neutral_30d,n_codicia_30d,n_codicia_ext_30d,presion_ext_neta_30d,fg_presion_30d,n_miedo_ext_60d,n_miedo_60d,n_neutral_60d,n_codicia_60d,n_codicia_ext_60d,presion_ext_neta_60d,fg_presion_60d,n_miedo_ext_90d,n_miedo_90d,n_neutral_90d,n_codicia_90d,n_codicia_ext_90d,presion_ext_neta_90d,fg_presion_90d,regime_0,regime_1,regime_2
2020-05-13,8805.3876953125,9317.87890625,8805.3876953125,9269.9873046875,45558144023.0,189.3740997314453,200.19732666015625,189.1277008056641,199.1932830810547,17054662289.0,0.6614728789369604,0.0860009364955596,0.2525261845674799,41.0,0.1982013035848551,161474125336.405,20993946147.95032,0.05,0,0,1,0,0,5.287193516704303,8.104428688837029,5.219297764835762,7.26387350555977,2.1254247747783506,1.8295403240614405,0.0002682103468185648,-0.00021491902580300648,-5.329132101572487e-05,0.09320885343710306,0.0036824104586702378,0.020570671023289577,-0.0011118016652742063,-0.006394300765546701,-0.0061952504272903,-0.1148459904562582,0.0,5.279655866414506,3.9291790466068877,4.52019664006704,38.555043742437256,56.44937217641732,39.466802085166776,22.974205315314823,55.205440368322,46.57069346063353,49.338593952355644,64.04243299417344,0.40255976868775656,0.19656819136571782,2.0,0.0,5.0,0.0,0.41,5.4999999725,12.999999935,-1.5340038370565816,1.8684791742938498,27.285720004423965,0.021487977980329035,-80.78750030612062,-28.781327040509296,13.83313022866426,13.84327691872893,0.0,11.0,2.0,2.0,0.0,0.0,-101.0,13.0,13.0,2.0,2.0,0.0,-13.0,-567.0,43.0,13.0,2.0,2.0,0.0,-43.0,-1693.0,49.0,31.0,5.0,5.0,0.0,-49.0,-2042.0,1.0,0.0,0.0
2020-05-14,9271.3291015625,9793.2685546875,9255.03515625,9733.7216796875,56426907637.0,198.8915100097656,204.1175994873047,196.8688201904297,202.9490966796875,20150524861.0,0.666253308098865,0.0865838622855073,0.2471628296156277,40.0,0.1982013035848551,170593350055.82486,22169692740.7452,0.05,0,0,1,0,0,5.002535168149658,23.856906041898696,1.8855121721672363,18.15258795242627,5.647483583157009,5.600407777123273,0.004780429161904576,0.0005829257899477025,-0.005363354951852195,0.0588516565843612,0.02456672786365177,0.022467806167539628,-0.0034819646073740995,-0.0018503496780113982,-0.004734008676602203,-0.1148459904562582,0.0,5.048440329559403,3.8179887024425927,4.523673262164129,46.770741815845916,63.586094590964066,57.66354424785832,38.496495214092896,83.78832256451771,61.68734147684349,47.631025572417066,63.74210291364286,0.47828305707032237,0.18520523882676054,1.0,0.0,4.0,0.0,0.4,5.4999999725,12.999999935,-3.683480074371145,-5.596513765644249,28.328618128096274,0.020850102700512303,-80.42524628581494,-25.218587879421285,15.101302318527443,15.927834298381406,0.0,11.0,2.0,2.0,0.0,0.0,-87.0,12.0,14.0,2.0,2.0,0.0,-12.0,-542.0,42.0,14.0,2.0,2.0,0.0,-42.0,-1665.0,49.0,32.0,5.0,4.0,0.0,-49.0,-2065.0,1.0,0.0,0.0
2020-05-15,9734.291015625,9755.828125,9261.3984375,9328.197265625,48158802327.0,202.9553985595703,203.5663909912109,193.75567626953125,195.62266540527344,16602342092.0,0.6772366032647704,0.0851727206597825,0.2375906760754469,44.0,0.1982013035848551,179398095871.3398,22562017222.46954,0.05,0,0,1,0,0,-4.166180495059313,-14.652770559729333,-3.609984668213273,-17.608388830939447,5.161247969298732,1.769643297776935,0.01098329516590546,-0.001411141625724796,-0.009572153540180789,0.02901420050803505,0.0416519400299582,0.033125325955431384,-0.008729330726459802,-0.003606770264232395,-0.004660078269490803,-0.1148459904562582,0.0,5.155535321691578,3.801125576206226,4.550965208872475,37.21948605510837,55.57519873852048,38.659784623660656,45.263376985561905,58.793288381792465,65.92901710487739,48.60259629650202,63.10139093610075,0.2838941786737516,0.18510390481968222,0.0,0.0,3.0,0.0,0.44,5.4999999725,12.999999935,-7.624222496761054,-4.889654272816456,27.453146620260704,0.02097111154865425,-81.13189189373753,-28.334116485118756,10.230211618818675,11.701511609352245,0.0,11.0,2.0,2.0,0.0,0.0,-87.0,11.0,15.0,2.0,2.0,0.0,-11.0,-516.0,41.0,15.0,2.0,2.0,0.0,-41.0,-1630.0,49.0,33.0,5.0,3.0,0.0,-49.0,-2085.0,1.0,0.0,0.0
2020-05-16,9333.240234375,9564.205078125,9260.6943359375,9377.013671875,36164766408.0,195.61338806152344,202.7711944580078,194.5015869140625,200.6771240234375,15379081645.0,0.6650419878436665,0.0842336239329121,0.2507243882234213,41.0,0.1982013035848551,170983863891.47488,21656663418.09443,0.05,0,0,1,0,0,0.5233209039209763,-24.905178990042288,2.5837796493022314,-7.367999287217675,-4.69025712842539,-4.012734302292209,-0.012194615421103894,-0.0009390967268703976,0.013133712147974402,0.016562191097647005,0.01892108720001484,0.02373169177586143,-0.010004805560128893,-0.005819012991866393,-0.0006959853043197045,-0.1148459904562582,0.0,5.3429224044034695,3.886075796546425,4.027498258474793,40.45109959525278,54.7586510522323,51.77035824570369,49.36456237240754,61.80215221485505,68.12792105372172,47.815855899921964,57.68640670789034,0.4125935010699332,0.18315507723365168,0.0,0.0,2.0,0.0,0.41,5.4999999725,12.999999935,-4.387154584496342,-5.493246880193334,17.72636096920388,0.021400963147290654,-80.64438155627957,-27.959073935705725,12.234171627902835,14.553832975221415,0.0,11.0,2.0,2.0,0.0,0.0,-86.0,10.0,16.0,2.0,2.0,0.0,-10.0,-488.0,40.0,16.0,2.0,2.0,0.0,-40.0,-1597.0,49.0,34.0,5.0,2.0,0.0,-49.0,-2103.0,1.0,0.0,0.0
2020-05-17,9374.9296875,9823.001953125,9349.5458984375,9670.7392578125,40084250663.0,200.6088714599609,209.1609344482422,200.1027984619141,207.15869140625,15470397303.0,0.6616731163218227,0.0854656442939322,0.2528612393842451,40.0,0.1982013035848551,172309401206.74423,22256509489.00485,0.05,0,0,1,0,0,3.132400103227817,10.837853093758598,3.229848650838507,0.5937653502846807,0.7752411748693788,2.769799111386839,-0.0033688715218438414,0.001232020361020103,0.002136851160823794,0.01359409622689911,0.025938126891879243,0.01337085365978008,-0.007847181362269598,-0.007826762307338891,-0.0004054940089044945,-0.1148459904562582,0.0,2.967411258031297,3.972330403749684,4.052049146652292,47.604752471807,59.02559513778702,74.25116572752844,54.89376953229759,79.90631760233602,66.83391939966117,54.66189018154408,57.441242498566446,0.5737066160402277,0.18050733106005853,0.0,0.0,2.0,0.0,0.4,5.4999999725,12.999999935,9.712519511958364,-2.7798215832495963,21.257561110571174,0.021421184656477736,-80.01922437511362,-25.702463893301484,14.880353094734321,18.177968486089057,0.0,11.0,2.0,2.0,0.0,0.0,-86.0,9.0,17.0,2.0,2.0,0.0,-9.0,-463.0,39.0,17.0,2.0,2.0,0.0,-39.0,-1568.0,49.0,35.0,4.0,2.0,0.0,-49.0,-2112.0,1.0,0.0,0.0
2020-05-18,9675.6953125,9906.0302734375,9570.359375,9726.5751953125,41827139896.0,207.1797790527344,215.9084625244141,207.10906982421875,214.52505493164065,17411566928.0,0.6701003284993012,0.0867321882830089,0.2431674832176898,50.0,0.1982013035848551,177224284369.1316,22938430778.9383,0.05,0,0,0,0,1,0.5773698991511145,4.348064898737847,3.5559036772175645,12.547639126395094,2.852359260705839,3.063918402255905,0.008427212177478549,0.0012665439890766905,-0.009693756166555295,0.020200808995928132,0.033834180609308206,0.0206835552661756,-0.005965939164958509,-0.006243475036512305,0.0014682715597647972,-0.1148459904562582,0.0,2.771396739234228,4.065710881056324,3.788430474271613,53.80767926915311,59.410762969314824,94.9377681640274,73.6530973790865,83.3478395379843,75.01876978505844,62.53155812449321,63.80354633409959,0.7475114001898874,0.1826929401719558,0.0,0.0,2.0,0.0,0.5,4.999999975000001,12.4999999375,14.692987355970901,2.8158914304809115,15.913705121927379,0.02205555918953118,-79.30872723993168,-25.27349228401048,17.80331405125155,22.273686277253056,0.0,10.0,3.0,2.0,0.0,0.0,-81.0,8.0,17.0,3.0,2.0,0.0,-8.0,-431.0,38.0,17.0,3.0,2.0,0.0,-38.0,-1530.0,49.0,35.0,4.0,2.0,0.0,-49.0,-2115.0,1.0,0.0,0.0
2020-05-19,9727.0634765625,9836.0478515625,9539.6240234375,9729.0380859375,39254288955.0,214.6049346923828,214.6049346923828,210.1430511474609,213.4511108398437,14346192779.0,0.6726658183629463,0.0896914686206534,0.2376427130164003,50.0,0.1982013035848551,178446153576.46417,23793534838.638046,0.05,0,0,0,0,1,0.025321252090737545,-6.1511519730901965,-0.5006147613569767,-17.605389346495237,0.6894479566849965,3.727822831215155,0.0025654898636450207,0.0029592803376445043,-0.005524770201289497,0.02263520891480031,0.03931156595426766,0.02337610218986308,-0.0016814351285887041,-0.008987386062995095,0.002941058376033895,-0.1148459904562582,0.0,2.9437411969726144,4.062827604899325,3.7405928547496203,54.01862187057879,58.568090401848465,91.9218629090865,87.03693226688078,83.49964306256989,82.25126673429673,61.89875137391227,57.78431468992913,0.7284506863928388,0.1789353573907968,0.0,0.0,1.0,0.0,0.5,4.4999999775,11.99999994,12.363742484791066,3.6233403842685266,18.248106307218737,0.02193959042552924,-79.41231080568123,-25.254570596613114,16.185771227004686,21.559434807656253,0.0,9.0,4.0,2.0,0.0,0.0,-75.0,7.0,17.0,4.0,2.0,0.0,-7.0,-397.0,37.0,17.0,4.0,2.0,0.0,-37.0,-1489.0,49.0,35.0,4.0,2.0,0.0,-49.0,-2115.0,1.0,0.0,0.0
2020-05-20,9725.3291015625,9804.7939453125,9447.201171875,9522.9814453125,36546239703.0,213.4462432861328,214.71682739257807,207.975814819336,210.09674072265625,12730175511.0,0.6662678878453346,0.0879900951461332,0.2457420170085321,52.0,0.1982013035848551,179127815802.66245,23656360817.218487,0.05,0,0,0,0,1,-2.117954918100662,-6.898734696492481,-1.5714933991157753,-11.264432960677418,0.3819988341223546,-0.5765180430307604,-0.006397930517611616,-0.001701373474520207,0.008099303992131796,0.010420237822490463,0.03153061597627338,0.013640814413854119,-0.00221598204501261,-0.008639308530061104,0.004549062018205791,-0.1148459904562582,0.0,2.7271112925565273,4.0712801301578505,3.6063374632556493,53.608353134125224,53.04321578771915,82.5019475329377,89.78719286868386,70.79906919476417,79.2155172651061,63.728602122468054,51.48107409732461,0.6328679527685813,0.1798611550615128,0.0,0.0,0.0,0.0,0.52,3.99999998,11.4999999425,5.572951320839527,2.724175110303941,21.80713454262827,0.02206207603460912,-79.73584498240042,-26.8376450947176,13.415345917291033,19.560038517619848,0.0,8.0,5.0,2.0,0.0,0.0,-63.0,6.0,17.0,5.0,2.0,0.0,-6.0,-360.0,36.0,17.0,5.0,2.0,0.0,-36.0,-1446.0,49.0,34.0,5.0,2.0,0.0,-49.0,-2107.0,1.0,0.0,0.0
2020-05-21,9522.740234375,9555.2421875,8869.9306640625,9081.76171875,39326160532.0,210.129150390625,211.62518310546875,193.346435546875,199.88360595703125,13308321229.0,0.6651984865460951,0.0884653355788376,0.2463361778750672,49.0,0.1982013035848551,175227227252.9058,23303624068.60854,0.05,0,0,0,0,1,-4.633209978369557,7.606585114067976,-4.861158117206166,4.541537683439101,-2.177544862185876,-1.4910862720406426,-0.001069401299239492,0.00047524043270440186,0.0005941608665351039,0.005739071952907127,0.030379720219021356,0.014974581619296101,3.8074126782888795e-06,-0.006939194328052206,0.004111421352826897,-0.1148459904562582,0.0,3.3896544173991234,4.135297984513723,3.7476249318550807,42.761010263650036,38.949266414760125,53.8208950979554,76.08156851332653,43.60390716483353,65.96753980738919,56.58452017862275,43.63438911081678,0.3730384017755203,0.17691013940774508,0.0,0.0,0.0,0.0,0.49,3.4999999825000003,10.999999945,-1.1737189685338754,-0.8222106334232588,16.69029230012864,0.022009342696621963,-80.7209175989217,-30.227410622599294,7.1587249820662,13.69155868243459,0.0,7.0,6.0,2.0,0.0,0.0,-56.0,5.0,17.0,6.0,2.0,0.0,-5.0,-328.0,35.0,17.0,6.0,2.0,0.0,-35.0,-1408.0,49.0,33.0,6.0,2.0,0.0,-49.0,-2102.0,1.0,0.0,0.0
2020-05-22,9080.3349609375,9232.9365234375,9008.638671875,9182.5771484375,29810773699.0,199.8371124267578,208.591537475586,198.0408630371093,207.169189453125,12041592114.0,0.6620255397696891,0.0877930067153423,0.2501814535149685,42.0,0.1982013035848551,166569335290.8396,22089212414.44277,0.05,0,0,1,0,0,1.110086707949609,-24.19607382026846,3.6449129788362455,-9.518323860711197,-4.940951299520502,-5.2112566293998075,-0.003172946776406005,-0.000672328863495289,0.0038452756399013077,-0.006756890326567899,0.02728391170350064,0.00516627707042594,0.001223641873985909,-0.007733526607272195,0.005018713586279602,-0.1148459904562582,0.0,3.2686843437509343,4.269750959054924,3.6678555065245244,46.84494711153876,41.596048445032366,75.16555226766717,70.49613163285342,52.499700283010164,55.63422554753595,54.848802313464,36.60652111240964,0.5890378504335508,0.17065071056720535,0.0,0.0,0.0,0.0,0.42,3.99999998,10.999999945,6.081178678515643,-1.2122860640688113,14.62604198654893,0.022561116133761723,-80.01821182228426,-29.452874382128503,10.294229465807913,17.76580695919843,0.0,8.0,5.0,2.0,0.0,0.0,-63.0,4.0,18.0,6.0,2.0,0.0,-4.0,-305.0,34.0,18.0,6.0,2.0,0.0,-34.0,-1376.0,49.0,33.0,6.0,2.0,0.0,-49.0,-2103.0,1.0,0.0,0.0
2020-05-23,9185.0625,9302.501953125,9118.1083984375,9209.287109375,27727866812.0,207.19448852539065,210.386459350586,205.29421997070312,208.69439697265625,10665476768.0,0.6572127352315948,0.0896545929273844,0.2531326718410207,40.0,0.1982013035848551,168309812992.5134,22960218146.427925,0.05,0,0,1,0,0,0.29087652089092586,-6.987094357332535,0.7362134898328376,-11.428018263465988,1.0448968284797688,3.9431271502267773,-0.004812804538094295,0.0018615862120420906,0.002951218326052163,-0.006144617716822842,0.027374155691031188,-0.0007703534263776568,0.0033400162822240925,-0.007745676279211508,0.006354023662196992,-0.1148459904562582,0.0,3.18052256332837,4.272304938969054,3.6647510515851356,48.42771286695626,44.80986094622678,79.4997441475223,69.49539717104828,54.51198239265436,50.20519661349934,61.91129243159638,42.45480150869584,0.6372930331992271,0.16919753376971317,0.0,0.0,0.0,0.0,0.4,8.999999910000001,10.999999945,4.2336125190462495,-0.8068303284126097,14.031971790939512,0.02266129771979924,-79.8711032022101,-29.247669357542694,10.323843917254983,18.567469692195427,0.0,9.0,5.0,1.0,0.0,0.0,-78.0,3.0,19.0,6.0,2.0,0.0,-3.0,-284.0,33.0,19.0,6.0,2.0,0.0,-33.0,-1348.0,49.0,33.0,6.0,2.0,0.0,-49.0,-2109.0,1.0,0.0,0.0
2020-05-24,9212.283203125,9288.404296875,8787.2509765625,8790.3681640625,32518803300.0,208.716064453125,210.59507751464844,202.370346069336,202.370346069336,11833299572.0,0.6583820823320423,0.0895856789881383,0.2520322386798194,43.0,0.1982013035848551,168614573110.75775,22943289960.014706,0.05,0,0,1,0,0,-4.548874851409979,17.278417126291835,-3.0302926168874866,10.949560243793876,0.18107091489545368,-0.07372833439673876,0.001169347100447471,-6.891393924610134e-05,-0.0011004331612012863,-0.06611177059941264,0.02993661278862969,-0.003039367569522722,-0.0065812643070864985,-0.004956735701245205,0.006896046396589597,-0.1148459904562582,0.0,3.199450518426086,3.089626708820513,3.702356193827256,59.09225533090352,50.5162937361821,61.528648593662716,72.06464833628405,27.162173534762495,44.724618736809,65.47820782207509,44.63598317493967,0.46221647697488716,0.1684198041148238,0.0,0.0,0.0,0.0,0.43,1000000000.0,10.999999945,-2.0265287486797443,-3.183834682337615,8.727292624577796,0.02302182824340429,-80.48106767573442,-32.46610433292386,6.338167013621598,14.939342291244785,0.0,10.0,5.0,0.0,0.0,0.0,-91.0,2.0,20.0,6.0,2.0,0.0,-2.0,-261.0,32.0,20.0,6.0,2.0,0.0,-32.0,-1318.0,49.0,33.0,6.0,2.0,0.0,-49.0,-2112.0,1.0,0.0,0.0
2020-05-25,8786.107421875,8951.005859375,8719.66796875,8906.9345703125,31288157264.0,201.982650756836,206.3614501953125,200.6675567626953,205.3197479248047,10415044124.0,0.6556885970848202,0.0910685933158436,0.2532428095993361,41.0,0.1982013035848551,161407638875.36517,22417907964.48714,0.05,0,0,1,0,0,1.3260696716498988,-3.784413665677544,1.457427885436413,-11.985291501922946,-4.274206020530958,-2.28991568534066,-0.002693485247222127,0.0014829143277053092,0.001210570919516707,-0.005885653846568584,0.021573582061033214,-0.009238867252334693,0.005253683285129304,-0.004660441120139691,0.009500794701598203,-0.1148459904562582,0.0,2.8593246950884104,3.0436860761266487,3.6653060344642476,62.76925233976569,54.69649582033447,64.94576745757627,68.65805339958708,25.239027812096484,35.637727913171105,68.02236248620865,46.543149078231544,0.550448736019435,0.16805546480925354,0.0,0.0,0.0,0.0,0.41,1100000000.0,10.999999945,-4.125004540460896,9.143418648714997,6.866992935571989,0.02305167353638717,-80.19659331310112,-31.570557824399092,7.1920889840737745,16.557093985160254,0.0,11.0,4.0,0.0,0.0,0.0,-98.0,1.0,21.0,6.0,2.0,0.0,-1.0,-244.0,31.0,21.0,6.0,2.0,0.0,-31.0,-1291.0,49.0,33.0,6.0,2.0,0.0,-49.0,-2115.0,1.0,0.0,0.0
2020-05-26,8909.5859375,8991.9677734375,8757.2939453125,8835.052734375,29584186947.0,205.2595672607422,205.75254821777344,200.2642822265625,201.90231323242188,10159741290.0,0.6547355232850595,0.0907505993172066,0.2545138773977339,39.0,0.1982013035848551,163333743988.58344,22639118588.39778,0.05,0,0,1,0,0,-0.8070322664891605,-5.446055204281974,-1.6644452016541522,-2.451289029219672,1.1933171977724921,0.9867585515163535,-0.0009530737997607286,-0.00031799399863700895,0.001271067798397807,-0.006469145305082358,0.023431630772349887,-0.007609105549270745,0.004534743795843996,-0.0071641227606518,0.0089704698767466,-0.1148459904562582,0.0,2.8870120067412506,3.091686244947743,3.6788364620343765,58.28184060237774,50.490336259187,47.70070603721414,58.05837402948436,9.725929858705427,20.70904373518813,62.17082064164006,45.391352038700504,0.4537547470024846,0.16829038639021668,0.0,0.0,0.0,0.0,0.39,1100000000.0,10.999999945,-5.288834980758072,8.903537613855818,4.280762690559324,0.02285241744476182,-80.52621016546526,-32.12280550253473,5.048532835477149,14.559539878515793,0.0,11.0,4.0,0.0,0.0,0.0,-99.0,0.0,22.0,6.0,2.0,0.0,0.0,-226.0,30.0,22.0,6.0,2.0,0.0,-30.0,-1264.0,49.0,33.0,6.0,2.0,0.0,-49.0,-2117.0,1.0,0.0,0.0
2020-05-27,8837.380859375,9203.3203125,8834.1572265625,9181.017578125,32740536902.0,201.8930053710937,208.86343383789065,201.7850646972656,208.86343383789065,10631034756.0,0.649934874317536,0.0892677989953663,0.2607973266870975,39.0,0.1982013035848551,162547226896.53772,22325672542.330963,0.05,0,0,1,0,0,3.9158209254817056,10.66904411013423,3.447766642205541,4.638833337851667,-0.4815398660675374,-1.3845329041540233,-0.004800648967523413,-0.0014828003218402969,0.006283449289363585,-0.011538004619424336,0.01825816033208505,-0.011993753727961298,0.0032668624998067053,-0.0084040288086462,0.0046528296875923,-0.1148459904562582,0.0,3.2509516473095115,2.9151218216427535,3.7276307094544645,56.61533620070012,48.51629751798657,68.77484146076779,60.47377165185272,38.88775018796939,24.617569286257094,61.06054328865819,44.05931615860949,0.6649712437515062,0.16543188973932993,0.0,0.0,0.0,0.0,0.39,1100000000.0,10.999999945,-0.26957493943675503,10.522674146238499,7.77556986247697,0.022749486324428313,-79.85479933557696,-29.464856116773074,8.177744880091131,18.42920461063713,0.0,11.0,4.0,0.0,0.0,0.0,-99.0,0.0,22.0,6.0,2.0,0.0,0.0,-215.0,29.0,23.0,6.0,2.0,0.0,-29.0,-1233.0,49.0,33.0,6.0,2.0,0.0,-49.0,-2117.0,1.0,0.0,0.0
2020-05-28,9184.9453125,9546.3193359375,9148.45703125,9525.7509765625,34367073114.0,208.88543701171875,220.2765045166016,206.2426605224609,219.8404235839844,12212469604.0,0.6556778384800301,0.0897683952185063,0.2545537663014635,41.0,0.1982013035848551,168615778509.82266,23085068545.91044,0.05,0,0,1,0,0,3.7548495632866885,4.967958274076567,5.255582341240994,14.87564366307299,3.7334082710298144,3.4014473791981414,0.005742964162494091,0.0005005962231399985,-0.006243560385634006,-0.01057546961883482,0.0534175314612495,0.0033734072069434573,0.0031845329329990013,-0.0019117456622200074,0.007107142439806202,-0.1148459904562582,0.0,2.987764143241425,3.176532418169868,3.837589226447621,60.516320763938374,46.388434957962616,98.38069132706092,71.61874627501426,67.94577041269328,38.85315015312269,59.591003178774564,41.44048437870005,0.9522591050631142,0.17570352321372174,0.0,0.0,0.0,0.0,0.41,1100000000.0,10.999999945,9.847165519010407,10.55895872264373,12.427437896937597,0.023078539857370583,-78.79605172684998,-26.816367574710085,13.309127414627241,24.546136973757626,0.0,11.0,4.0,0.0,0.0,0.0,-99.0,0.0,22.0,6.0,2.0,0.0,0.0,-200.0,28.0,24.0,6.0,2.0,0.0,-28.0,-1204.0,49.0,33.0,6.0,2.0,0.0,-49.0,-2116.0,1.0,0.0,0.0
2020-05-29,9528.35546875,9573.6669921875,9379.3388671875,9439.1240234375,32896642044.0,219.925048828125,224.2168731689453,218.2380523681641,220.6751251220703,12265816557.0,0.6582864484209264,0.0912350280730255,0.250478523506048,48.0,0.1982013035848551,175534414971.32306,24328143646.44253,0.05,0,0,0,0,1,-0.9093976247976698,-4.278604305703871,0.37968519368642983,0.4368236296983463,4.103196345351123,5.384758109164478,0.0026086099408962893,0.0014666328545192009,-0.00407524279541549,-0.01895015484384399,0.0900224229210691,0.004909036415021162,0.006062307413242998,0.004122289912191698,0.008052711244124197,-0.1148459904562582,0.0,2.830863103132047,2.9379010153612737,3.4468757611936063,66.96899666861319,52.16625479397854,88.52705588729461,85.22752955837443,60.64387344732331,55.82579801599531,67.7932183988935,49.6556794863143,0.9323635350274452,0.18769682389425846,0.0,0.0,0.0,0.0,0.48,1000000000.0,10.499999947500001,6.58193773386059,9.053131744162926,3.4566179785186915,0.02337877165022203,-78.7155434747799,-27.48189778972634,13.157653440817697,24.89454017511732,0.0,10.0,5.0,0.0,0.0,0.0,-91.0,0.0,21.0,7.0,2.0,0.0,0.0,-178.0,27.0,24.0,7.0,2.0,0.0,-27.0,-1166.0,49.0,32.0,7.0,2.0,0.0,-49.0,-2106.0,1.0,0.0,0.0
2020-05-30,9438.9140625,9704.0302734375,9366.7294921875,9700.4140625,32722975141.0,220.7172088623047,243.94314575195312,218.7444610595703,242.34559631347656,15027397867.0,0.6588439122002879,0.0931287282543463,0.2480273595453657,48.0,0.1982013035848551,173355014878.4796,24504031642.684784,0.05,0,0,0,0,1,2.768159825145977,-0.5279168091616104,9.820078805628341,22.514451420064564,-1.241579944992266,0.7229815755711133,0.0005574637793615,0.0018937001813208038,-0.00245116396068229,-0.006198075643378598,0.05144226068578417,0.0015599265334863555,0.0088951043214342,0.0030629013614649064,0.011129938992012603,-0.1148459904562582,0.0,4.37995186271956,3.773730742414879,3.7711561595578686,73.03796955135675,55.831639284399685,96.84258237010737,94.58344319482096,82.66834590636053,70.4193299221257,68.19195378407241,56.93680814966732,1.2294852724215177,0.2356378347962606,1.0,0.0,1.0,0.0,0.48,900000000.0,9.999999950000001,15.665803049656095,22.48319521800454,17.5935409451881,0.02498301564778968,-76.62539307065359,-25.47448081838324,23.209258864962635,36.944195641929234,0.0,9.0,6.0,0.0,0.0,0.0,-87.0,0.0,20.0,8.0,2.0,0.0,0.0,-174.0,26.0,24.0,8.0,2.0,0.0,-26.0,-1130.0,49.0,31.0,8.0,2.0,0.0,-49.0,-2097.0,1.0,0.0,0.0
2020-05-31,9700.10546875,9700.34375,9432.296875,9461.05859375,27773290299.0,242.35137939453125,244.0452575683593,230.0528259277344,230.9757080078125,12234904813.0,0.6498249690232617,0.098628047536575,0.2515469834401632,51.0,0.1982013035848551,177978616382.68933,27012940828.46696,0.05,0,0,0,0,1,-2.4674768232348376,-15.126023293029768,-4.691600952780261,-18.58267864280272,2.667128786237205,10.238760798087544,-0.009018943177026228,0.005499319282228701,0.0035196238947974856,-0.011848147298560985,0.0016025662665263285,-0.006884853844041139,0.013162403242642798,0.004725996150332701,0.0166442003432285,0.0,0.0,4.74295900588956,4.0643814584022095,3.857150625267811,62.49284054732666,46.143361970493345,74.22119677173067,86.5302783430442,62.49276650685902,68.60166195351428,67.93376263156856,49.68642813981676,0.9462310744180471,0.2350255212553743,1.0,0.0,1.0,0.0,0.51,800000000.0,9.499999952500001,14.00449471376332,15.207814615922048,9.714567735728727,0.024413304887509698,-77.72203635205943,-27.313380731585056,16.566384763516595,30.361983822800774,0.0,8.0,7.0,0.0,0.0,0.0,-77.0,0.0,19.0,9.0,2.0,0.0,0.0,-163.0,25.0,24.0,9.0,2.0,0.0,-25.0,-1091.0,49.0,30.0,9.0,2.0,0.0,-49.0,-2084.0,1.0,0.0,0.0
2020-06-01,9463.60546875,10199.5654296875,9450.8994140625,10167.2685546875,35198901068.0,230.8602600097656,248.2362823486328,230.4880523681641,246.99176025390625,13951727936.0,0.650747584434248,0.095951890744332,0.2533005248214199,50.0,0.7166562831830481,174105710752.04755,25671662155.409367,0.08,0,0,0,0,1,7.464386293982206,26.736518032461444,6.934085140049451,14.032173925667312,-2.1760510949889955,-4.965318961658993,0.0009226154109862605,-0.0026761567922430063,0.001753541381256718,-0.019352744065053273,0.00226778768822844,-0.00576563281337461,0.009219702461323101,0.0017134612512910014,0.01507473235399899,0.518454979598193,0.03,5.0782692976928026,4.328714116321818,4.041749198745755,65.61314368825471,56.5407819404714,97.73269160507117,89.59882358230305,97.81762751391425,80.9929133090446,67.65219024224717,49.01749952480448,1.1238241522964112,0.2651569415537366,1.0,0.0,1.0,0.0,0.5,700000000.0,8.999999955,19.48115196837636,18.91205110513299,16.13222952188341,0.02429283331362715,-76.17726338524197,-21.887770685354468,23.578377216912315,39.16187096073634,0.0,7.0,8.0,0.0,0.0,0.0,-67.0,0.0,18.0,10.0,2.0,0.0,0.0,-153.0,24.0,24.0,10.0,2.0,0.0,-24.0,-1055.0,49.0,29.0,10.0,2.0,0.0,-49.0,-2072.0,1.0,0.0,0.0
